sqli_keyword_entropy,xss_script_score,phish_urgency_score,cmd_injection_score,path_traversal_score,user_agent_anomaly,payload_length,special_char_ratio,header_spf_dkim_fail,volumetric_rate_ratio,label,template_id
0.4,0.0,0.0,0.5,0.0,0.0,0.042,0.17857142857142858,0.0,0.0,0,tmpl_benign_sql_02
0.8,0.0,0.0,0.5,0.0,0.0,0.03,0.18333333333333332,0.0,0.0,1,tmpl_sqli_04
0.0,0.0,0.0,0.5,0.0,0.0,0.0545,0.24770642201834864,0.0,1.0,1,tmpl_brute_01
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.2608695652173913,0.0,1.0,0,tmpl_benign_json_02
0.8,0.0,0.0,0.5,0.0,0.0,0.03,0.18333333333333332,0.0,0.0,1,tmpl_sqli_04
0.0,0.0,0.0,1.0,0.0,0.0,0.0325,0.16923076923076924,0.0,0.0,1,tmpl_cmd_03
0.0,0.0,0.0,0.5,0.0,0.0,0.049,0.05102040816326531,0.0,0.0,0,tmpl_benign_doc_01
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.25961538461538464,0.0,1.0,0,tmpl_benign_json_02
0.0,0.8,0.0,0.5,0.0,0.0,0.0485,0.1958762886597938,0.0,0.0,1,tmpl_xss_03
0.0,0.0,0.0,0.5,0.0,0.0,0.061,0.06557377049180328,0.0,0.0,0,tmpl_benign_cmt_01
0.0,0.4,0.0,0.5,0.0,0.0,0.022,0.22727272727272727,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.2608695652173913,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.21428571428571427,0.0,0.0,1,tmpl_cmd_01
0.0,0.0,0.0,0.5,0.0,0.0,0.061,0.06557377049180328,0.0,0.0,0,tmpl_benign_cmt_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0515,0.2621359223300971,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.25961538461538464,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.35,0.5,0.0,0.0,0.0775,0.05161290322580645,1.0,0.0,1,tmpl_phish_02
0.0,0.4,0.0,0.5,0.0,0.0,0.0185,0.24324324324324326,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,0.0,0.0,0.0465,0.03225806451612903,0.0,0.0,0,tmpl_benign_doc_01
0.0,0.0,0.0,0.5,0.0,0.0,0.1415,0.09540636042402827,0.0,0.0,1,tmpl_vector_6
0.8,0.0,0.0,0.5,0.0,0.0,0.029,0.1896551724137931,0.0,0.0,1,tmpl_sqli_05
0.0,0.4,0.0,0.5,0.0,0.0,0.022,0.22727272727272727,0.0,0.0,1,tmpl_xss_05
0.0,0.4,0.0,0.5,0.0,0.0,0.0185,0.24324324324324326,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,1.0,0.0,0.0185,0.4594594594594595,0.0,0.0,1,tmpl_path_01
0.0,1.0,0.0,0.5,0.0,0.0,0.0945,0.23809523809523808,0.0,0.0,1,tmpl_vector_3
0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.15,0.0,0.0,1,tmpl_cmd_03
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.0660377358490566,0.0,0.0,0,tmpl_benign_cmt_02
0.0,0.0,0.7,0.5,0.0,0.0,0.0795,0.11949685534591195,0.0,0.0,1,tmpl_phish_01
0.0,0.0,0.0,0.5,0.0,0.0,0.057,0.03508771929824561,0.0,0.0,0,tmpl_benign_email_01
0.0,0.0,0.0,0.5,0.0,0.0,0.055,0.045454545454545456,0.0,0.0,0,tmpl_benign_cmt_01
0.4,0.0,0.0,0.5,0.0,0.0,0.0355,0.2112676056338028,0.0,0.0,1,tmpl_sqli_06
0.0,0.0,0.0,0.5,0.0,0.0,0.0375,0.2,0.0,0.0,0,tmpl_benign_url_01
0.0,0.0,0.0,0.5,0.0,0.0,0.039,0.1794871794871795,0.0,0.0,0,tmpl_benign_url_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0545,0.24770642201834864,0.0,1.0,1,tmpl_brute_01
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.2830188679245283,0.0,0.0,0,tmpl_benign_json_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0495,0.06060606060606061,0.0,0.0,0,tmpl_benign_cmt_02
0.0,1.0,0.0,0.5,0.0,0.0,0.0575,0.22608695652173913,0.0,0.0,1,tmpl_xss_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0525,0.08571428571428572,0.0,0.0,0,tmpl_benign_sys_01
0.0,0.0,0.0,0.5,0.0,0.0,0.038,0.19736842105263158,0.0,0.0,0,tmpl_benign_url_01
0.8,0.0,0.0,0.5,0.0,0.0,0.035,0.2,0.0,0.0,1,tmpl_sqli_05
0.0,0.0,0.0,0.5,0.0,0.0,0.034,0.20588235294117646,0.0,0.0,0,tmpl_benign_url_01
0.0,0.0,0.0,0.5,0.0,0.0,0.063,0.05555555555555555,0.0,0.0,0,tmpl_benign_email_01
0.0,0.0,0.0,0.5,0.0,0.0,0.063,0.05555555555555555,0.0,0.0,0,tmpl_benign_email_01
0.0,0.0,0.0,0.5,0.0,0.0,0.055,0.045454545454545456,0.0,0.0,0,tmpl_benign_cmt_01
0.4,0.0,0.0,0.5,0.0,0.0,0.046,0.08695652173913043,0.0,0.0,0,tmpl_benign_sql_01
0.4,0.0,0.0,0.5,0.0,0.0,0.04,0.1625,0.0,0.0,0,tmpl_benign_sql_02
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.2608695652173913,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,1.0,0.0,0.0,0.087,0.1896551724137931,0.0,1.0,1,tmpl_vector_8
0.8,0.0,0.0,0.5,0.0,0.0,0.017,0.3235294117647059,0.0,0.0,1,tmpl_sqli_01
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.08490566037735849,0.0,0.0,0,tmpl_benign_sys_01
0.0,0.4,0.0,0.5,0.0,0.0,0.016,0.21875,0.0,0.0,1,tmpl_xss_04
0.0,0.4,0.0,0.5,0.0,0.0,0.016,0.21875,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,0.0,0.0,0.0565,0.25663716814159293,0.0,1.0,1,tmpl_brute_01
0.0,0.0,0.0,1.0,0.0,0.0,0.0195,0.1794871794871795,0.0,0.0,1,tmpl_cmd_04
0.8,0.0,0.0,0.5,0.0,0.0,0.029,0.1896551724137931,0.0,0.0,1,tmpl_sqli_05
0.0,0.4,0.0,0.5,0.0,0.0,0.028,0.23214285714285715,0.0,0.0,1,tmpl_xss_05
0.0,0.0,0.0,0.5,0.0,1.0,0.0555,0.25225225225225223,0.0,0.0,1,tmpl_scan_01
0.0,0.0,0.0,1.0,0.0,0.0,0.0325,0.16923076923076924,0.0,0.0,1,tmpl_cmd_03
0.0,0.0,0.0,0.5,0.0,0.0,0.0575,0.06086956521739131,0.0,0.0,0,tmpl_benign_email_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0525,0.06666666666666667,0.0,0.0,0,tmpl_benign_cmt_02
0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.2,0.0,0.0,1,tmpl_cmd_04
0.0,0.0,0.0,0.5,0.0,0.0,0.0595,0.2605042016806723,0.0,1.0,1,tmpl_ddos_01
0.0,0.0,0.0,0.5,0.0,0.0,0.057,0.2543859649122807,0.0,1.0,1,tmpl_brute_01
0.4,0.0,0.0,0.5,0.0,0.0,0.035,0.21428571428571427,0.0,0.0,1,tmpl_sqli_06
0.0,0.0,0.0,0.5,1.0,0.0,0.017,0.38235294117647056,0.0,0.0,1,tmpl_path_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0575,0.06086956521739131,0.0,0.0,0,tmpl_benign_email_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0575,0.06086956521739131,0.0,0.0,0,tmpl_benign_email_02
0.0,1.0,0.0,0.5,0.0,0.0,0.0515,0.22330097087378642,0.0,0.0,1,tmpl_xss_01
0.0,0.0,0.0,0.5,0.0,0.0,0.047,0.0425531914893617,0.0,0.0,0,tmpl_benign_cmt_02
0.0,0.0,0.0,0.5,0.0,0.0,0.035,0.18571428571428572,0.0,0.0,0,tmpl_benign_url_02
0.0,0.0,1.0,0.5,0.0,0.0,0.0665,0.10526315789473684,0.0,0.0,1,tmpl_phish_03
0.8,0.0,0.0,0.5,0.0,0.0,0.0275,0.16363636363636364,0.0,0.0,1,tmpl_sqli_04
0.0,0.0,0.0,0.5,0.0,0.0,0.047,0.0425531914893617,0.0,0.0,0,tmpl_benign_cmt_02
0.4,0.0,0.0,0.5,0.0,0.0,0.0295,0.2033898305084746,0.0,0.0,1,tmpl_sqli_06
0.0,0.0,1.0,0.5,0.0,0.0,0.0665,0.10526315789473684,0.0,0.0,1,tmpl_phish_03
0.0,0.0,0.0,0.5,0.0,0.0,0.047,0.06382978723404255,0.0,0.0,0,tmpl_benign_sys_01
0.0,0.0,0.0,1.0,0.0,0.0,0.0295,0.2033898305084746,0.0,0.0,1,tmpl_cmd_01
0.0,0.0,0.0,0.5,1.0,0.0,0.029,0.3620689655172414,0.0,0.0,1,tmpl_path_03
0.0,0.0,0.0,0.5,0.0,0.0,0.0535,0.2616822429906542,0.0,1.0,1,tmpl_ddos_01
0.0,0.0,0.0,0.5,0.0,0.0,0.059,0.05084745762711865,0.0,0.0,0,tmpl_benign_email_01
0.0,0.0,0.7,0.5,0.0,0.0,0.0605,0.08264462809917356,0.0,0.0,1,tmpl_phish_04
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.2830188679245283,0.0,0.0,0,tmpl_benign_json_01
0.4,0.0,0.0,0.5,0.0,0.0,0.032,0.21875,0.0,0.0,1,tmpl_sqli_06
0.0,0.0,1.0,0.5,0.0,0.0,0.0605,0.09090909090909091,0.0,0.0,1,tmpl_phish_03
0.0,0.0,0.0,0.5,0.0,0.0,0.0525,0.2857142857142857,0.0,0.0,0,tmpl_benign_json_01
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.0660377358490566,0.0,0.0,0,tmpl_benign_cmt_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0565,0.2743362831858407,0.0,0.0,0,tmpl_benign_json_01
0.0,0.0,0.0,0.5,1.0,0.0,0.035,0.34285714285714286,0.0,0.0,1,tmpl_path_03
0.0,0.0,0.0,0.5,1.0,0.0,0.023,0.34782608695652173,0.0,0.0,1,tmpl_path_02
0.0,0.0,0.0,0.5,0.0,1.0,0.053,0.24528301886792453,0.0,0.0,1,tmpl_scan_01
0.0,0.0,0.0,0.5,0.0,0.0,0.032,0.1875,0.0,0.0,0,tmpl_benign_url_01
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.25961538461538464,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,0.0,0.0,0.055,0.045454545454545456,0.0,0.0,0,tmpl_benign_email_02
0.0,0.0,0.0,0.5,0.0,0.0,0.061,0.06557377049180328,0.0,0.0,0,tmpl_benign_cmt_01
0.0,0.4,0.0,0.5,0.0,0.0,0.016,0.21875,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,1.0,0.0,0.0215,0.4186046511627907,0.0,0.0,1,tmpl_path_01
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.15384615384615385,0.0,0.0,0,tmpl_benign_auth_01
0.8,0.0,0.0,0.5,0.0,0.0,0.0195,0.23076923076923078,0.0,0.0,1,tmpl_sqli_03
1.0,0.0,0.0,0.5,0.0,0.0,0.0405,0.14814814814814814,0.0,0.0,1,tmpl_sqli_02
0.0,0.0,0.0,0.5,0.0,0.0,0.06,0.16666666666666666,0.0,0.0,0,tmpl_benign_http_01
0.0,0.0,0.0,0.5,1.0,0.0,0.0195,0.38461538461538464,0.0,0.0,1,tmpl_path_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.26804123711340205,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.25961538461538464,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0495,0.08080808080808081,0.0,0.0,0,tmpl_benign_sys_01
0.0,0.0,0.0,0.5,0.0,0.0,0.057,0.03508771929824561,0.0,0.0,0,tmpl_benign_email_01
0.0,0.4,0.0,0.5,0.0,0.0,0.022,0.22727272727272727,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,0.0,0.0,0.0525,0.05714285714285714,0.0,0.0,0,tmpl_benign_doc_01
0.0,0.0,0.0,0.5,0.0,0.0,0.055,0.045454545454545456,0.0,0.0,0,tmpl_benign_cmt_01
0.0,0.0,0.7,0.5,0.0,0.0,0.077,0.11038961038961038,0.0,0.0,1,tmpl_phish_01
0.0,0.0,0.0,0.5,1.0,0.0,0.018,0.4722222222222222,0.0,0.0,1,tmpl_path_01
0.0,0.0,0.0,0.5,1.0,0.0,0.0195,0.38461538461538464,0.0,0.0,1,tmpl_path_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0525,0.05714285714285714,0.0,0.0,0,tmpl_benign_doc_01
0.0,0.0,0.0,0.5,0.0,1.0,0.053,0.24528301886792453,0.0,0.0,1,tmpl_scan_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0575,0.06086956521739131,0.0,0.0,0,tmpl_benign_email_02
0.0,0.0,0.0,0.5,1.0,0.0,0.0315,0.36507936507936506,0.0,0.0,1,tmpl_path_03
0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.21428571428571427,0.0,0.0,1,tmpl_cmd_01
0.0,0.0,0.35,0.5,0.0,0.0,0.0715,0.03496503496503497,1.0,0.0,1,tmpl_phish_02
0.0,0.0,0.7,0.5,0.0,0.0,0.077,0.11038961038961038,0.0,0.0,1,tmpl_phish_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0575,0.06086956521739131,0.0,0.0,0,tmpl_benign_cmt_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0565,0.2743362831858407,0.0,0.0,0,tmpl_benign_json_01
0.0,0.0,0.0,0.5,0.0,0.0,0.032,0.1875,0.0,0.0,0,tmpl_benign_url_01
0.4,0.0,0.0,0.5,0.0,0.0,0.052,0.10576923076923077,0.0,0.0,0,tmpl_benign_sql_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.26804123711340205,0.0,1.0,0,tmpl_benign_json_02
0.4,0.0,0.0,0.5,0.0,0.0,0.046,0.17391304347826086,0.0,0.0,0,tmpl_benign_sql_02
0.0,0.4,0.0,0.5,0.0,0.0,0.0245,0.24489795918367346,0.0,0.0,1,tmpl_xss_05
0.0,0.4,0.0,0.5,0.0,0.0,0.022,0.22727272727272727,0.0,0.0,1,tmpl_xss_05
0.0,0.0,0.0,0.5,0.0,0.0,0.033,0.16666666666666666,0.0,0.0,0,tmpl_benign_url_02
0.0,0.0,0.0,0.5,0.0,0.0,0.057,0.03508771929824561,0.0,0.0,0,tmpl_benign_email_01
0.4,0.0,0.0,0.5,0.0,0.0,0.0355,0.2112676056338028,0.0,0.0,1,tmpl_sqli_06
0.8,0.0,0.0,0.5,0.0,0.0,0.0145,0.3103448275862069,0.0,0.0,1,tmpl_sqli_01
0.4,0.0,0.0,0.5,0.0,0.0,0.0295,0.2033898305084746,0.0,0.0,1,tmpl_sqli_06
0.0,0.8,0.0,0.5,0.0,0.0,0.0485,0.1958762886597938,0.0,0.0,1,tmpl_xss_03
0.4,0.0,0.0,0.5,0.0,0.0,0.04,0.1625,0.0,0.0,0,tmpl_benign_sql_02
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.2608695652173913,0.0,1.0,0,tmpl_benign_json_02
0.4,0.0,0.0,0.5,0.0,0.0,0.0455,0.17582417582417584,0.0,0.0,0,tmpl_benign_sql_02
0.8,0.0,0.0,0.5,0.0,0.0,0.029,0.1896551724137931,0.0,0.0,1,tmpl_sqli_05
0.0,0.0,0.0,1.0,0.0,0.0,0.0195,0.1794871794871795,0.0,0.0,1,tmpl_cmd_04
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.15384615384615385,0.0,0.0,0,tmpl_benign_auth_01
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.14130434782608695,0.0,0.0,0,tmpl_benign_auth_01
0.4,0.0,0.0,0.5,0.0,0.0,0.0485,0.10309278350515463,0.0,0.0,0,tmpl_benign_sql_01
0.0,0.0,0.0,1.0,0.0,0.0,0.0195,0.1794871794871795,0.0,0.0,1,tmpl_cmd_04
0.8,0.0,0.0,0.5,0.0,0.0,0.0315,0.20634920634920634,0.0,0.0,1,tmpl_sqli_05
0.0,0.0,0.0,0.5,0.0,0.0,0.0505,0.27722772277227725,0.0,0.0,0,tmpl_benign_json_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.15463917525773196,0.0,0.0,0,tmpl_benign_auth_01
0.0,0.4,0.0,0.5,0.0,0.0,0.0265,0.24528301886792453,0.0,0.0,1,tmpl_xss_02
0.0,0.0,0.0,0.5,1.0,0.0,0.031,0.3709677419354839,0.0,0.0,1,tmpl_path_03
0.0,0.0,1.0,0.5,0.0,0.0,0.063,0.10317460317460317,0.0,0.0,1,tmpl_phish_03
0.0,0.4,0.0,0.5,0.0,0.0,0.0245,0.24489795918367346,0.0,0.0,1,tmpl_xss_05
0.0,0.4,0.0,0.5,0.0,0.0,0.022,0.22727272727272727,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,0.0,0.0,0.049,0.05102040816326531,0.0,0.0,0,tmpl_benign_doc_01
0.4,0.0,0.0,0.5,0.0,0.0,0.046,0.17391304347826086,0.0,0.0,0,tmpl_benign_sql_02
0.0,0.0,0.0,0.5,0.0,1.0,0.053,0.24528301886792453,0.0,0.0,1,tmpl_scan_01
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.25961538461538464,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.0660377358490566,0.0,0.0,0,tmpl_benign_cmt_02
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.14130434782608695,0.0,0.0,0,tmpl_benign_auth_01
0.0,0.0,0.0,0.5,1.0,0.0,0.016,0.46875,0.0,0.0,1,tmpl_path_01
0.0,0.0,0.0,1.0,0.0,0.0,0.0655,0.16030534351145037,0.0,0.0,1,tmpl_cmd_02
0.0,0.0,0.0,0.5,1.0,0.0,0.0225,0.35555555555555557,0.0,0.0,1,tmpl_path_02
0.4,0.0,0.0,0.5,0.0,0.0,0.0485,0.10309278350515463,0.0,0.0,0,tmpl_benign_sql_01
0.8,0.0,0.0,0.5,0.0,0.0,0.0145,0.3103448275862069,0.0,0.0,1,tmpl_sqli_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.26804123711340205,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,1.0,0.0,0.0,0.0355,0.2112676056338028,0.0,0.0,1,tmpl_cmd_01
0.0,0.4,0.0,0.5,0.0,0.0,0.022,0.22727272727272727,0.0,0.0,1,tmpl_xss_05
0.8,0.0,0.0,0.5,0.0,0.0,0.02,0.3,0.0,0.0,1,tmpl_sqli_01
0.0,0.4,0.0,0.5,0.0,0.0,0.021,0.23809523809523808,0.0,0.0,1,tmpl_xss_02
0.0,0.0,0.0,1.0,0.0,0.0,0.0215,0.20930232558139536,0.0,0.0,1,tmpl_cmd_04
0.4,0.0,0.0,0.5,0.0,0.0,0.052,0.10576923076923077,0.0,0.0,0,tmpl_benign_sql_01
1.0,0.0,0.0,0.5,0.0,0.0,0.035,0.12857142857142856,0.0,0.0,1,tmpl_sqli_02
0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.2,0.0,0.0,1,tmpl_cmd_04
0.0,0.8,0.0,0.5,0.0,0.0,0.048,0.19791666666666666,0.0,0.0,1,tmpl_xss_03
0.8,0.0,0.0,0.5,0.0,0.0,0.0315,0.20634920634920634,0.0,0.0,1,tmpl_sqli_05
0.0,0.0,0.0,0.5,0.0,0.0,0.057,0.06140350877192982,0.0,0.0,0,tmpl_benign_cmt_01
0.0,0.0,0.0,0.5,0.0,0.0,0.047,0.0425531914893617,0.0,0.0,0,tmpl_benign_cmt_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0355,0.18309859154929578,0.0,0.0,0,tmpl_benign_url_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.26804123711340205,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0575,0.06086956521739131,0.0,0.0,0,tmpl_benign_email_02
0.4,0.0,0.0,0.5,0.0,0.0,0.046,0.08695652173913043,0.0,0.0,0,tmpl_benign_sql_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.26804123711340205,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,1.0,0.0,0.0215,0.4186046511627907,0.0,0.0,1,tmpl_path_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0495,0.08080808080808081,0.0,0.0,0,tmpl_benign_sys_01
0.4,0.0,0.0,0.5,0.0,0.0,0.0455,0.17582417582417584,0.0,0.0,0,tmpl_benign_sql_02
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.2608695652173913,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.35,0.5,0.0,0.0,0.074,0.0472972972972973,1.0,0.0,1,tmpl_phish_02
0.0,0.4,0.0,0.5,0.0,0.0,0.0275,0.23636363636363636,0.0,0.0,1,tmpl_xss_05
0.0,0.0,0.7,0.5,0.0,0.0,0.063,0.09523809523809523,0.0,0.0,1,tmpl_phish_04
0.0,0.4,0.0,0.5,0.0,0.0,0.0245,0.24489795918367346,0.0,0.0,1,tmpl_xss_05
0.4,0.0,0.0,0.5,0.0,0.0,0.0425,0.17647058823529413,0.0,0.0,0,tmpl_benign_sql_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0565,0.2743362831858407,0.0,0.0,0,tmpl_benign_json_01
0.0,0.0,0.0,0.5,0.0,0.0,0.035,0.18571428571428572,0.0,0.0,0,tmpl_benign_url_02
0.0,0.0,0.7,0.5,0.0,0.0,0.0625,0.096,0.0,0.0,1,tmpl_phish_04
0.0,0.0,0.0,1.0,0.0,0.0,0.022,0.20454545454545456,0.0,0.0,1,tmpl_cmd_04
0.0,0.0,0.0,0.5,1.0,0.0,0.016,0.46875,0.0,0.0,1,tmpl_path_01
0.0,0.0,0.0,0.5,0.0,0.0,0.054,0.1574074074074074,0.0,0.0,0,tmpl_benign_http_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0465,0.03225806451612903,0.0,0.0,0,tmpl_benign_doc_01
0.4,0.0,0.0,0.5,0.0,0.0,0.0485,0.10309278350515463,0.0,0.0,0,tmpl_benign_sql_01
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.08490566037735849,0.0,0.0,0,tmpl_benign_sys_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0595,0.06722689075630252,0.0,0.0,1,tmpl_prompt_01
0.0,0.4,0.0,0.5,0.0,0.0,0.027,0.24074074074074073,0.0,0.0,1,tmpl_xss_02
0.4,0.0,0.0,0.5,0.0,0.0,0.052,0.10576923076923077,0.0,0.0,0,tmpl_benign_sql_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0565,0.168141592920354,0.0,0.0,0,tmpl_benign_http_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0595,0.05042016806722689,0.0,0.0,0,tmpl_benign_email_01
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.14130434782608695,0.0,0.0,0,tmpl_benign_auth_01
0.8,0.0,0.0,0.5,0.0,0.0,0.017,0.20588235294117646,0.0,0.0,1,tmpl_sqli_03
0.0,0.0,1.0,0.5,0.0,0.0,0.0605,0.09090909090909091,0.0,0.0,1,tmpl_phish_03
0.0,0.0,0.0,0.5,1.0,0.0,0.016,0.46875,0.0,0.0,1,tmpl_path_01
0.8,0.0,0.0,0.5,0.0,0.0,0.0145,0.3103448275862069,0.0,0.0,1,tmpl_sqli_01
0.0,0.4,0.0,0.5,0.0,0.0,0.023,0.2608695652173913,0.0,0.0,1,tmpl_xss_02
0.0,0.0,0.0,0.5,0.0,0.0,0.033,0.16666666666666666,0.0,0.0,0,tmpl_benign_url_02
0.4,0.0,0.0,0.5,0.0,0.0,0.052,0.10576923076923077,0.0,0.0,0,tmpl_benign_sql_01
0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.16666666666666666,0.0,0.0,1,tmpl_cmd_03
0.4,0.0,0.0,0.5,0.0,0.0,0.046,0.08695652173913043,0.0,0.0,0,tmpl_benign_sql_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0595,0.2605042016806723,0.0,1.0,1,tmpl_ddos_01
0.8,0.0,0.0,0.5,0.0,0.0,0.0195,0.23076923076923078,0.0,0.0,1,tmpl_sqli_03
0.0,0.0,0.0,0.5,0.0,0.0,0.046,0.2608695652173913,0.0,1.0,0,tmpl_benign_json_02
0.0,0.4,0.0,0.5,0.0,0.0,0.0215,0.23255813953488372,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,0.0,0.0,0.054,0.1574074074074074,0.0,0.0,0,tmpl_benign_http_01
0.0,0.0,0.0,0.5,0.0,0.0,0.053,0.2830188679245283,0.0,0.0,0,tmpl_benign_json_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.26804123711340205,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,1.0,0.0,0.029,0.3620689655172414,0.0,0.0,1,tmpl_path_03
0.0,0.0,0.0,0.5,0.0,0.0,0.052,0.25961538461538464,0.0,1.0,0,tmpl_benign_json_02
0.0,0.0,0.0,0.5,0.0,0.0,0.0485,0.05154639175257732,0.0,0.0,0,tmpl_benign_doc_01
0.0,0.0,0.0,1.0,0.0,0.0,0.062,0.16129032258064516,0.0,0.0,1,tmpl_cmd_02
0.0,0.4,0.0,0.5,0.0,0.0,0.016,0.21875,0.0,0.0,1,tmpl_xss_04
0.0,0.0,0.0,0.5,0.0,0.0,0.054,0.046296296296296294,0.0,0.0,1,tmpl_prompt_01
0.0,0.0,0.35,0.5,0.0,0.0,0.077,0.05194805194805195,1.0,0.0,1,tmpl_phish_02
0.0,0.0,0.0,0.5,1.0,0.0,0.0195,0.38461538461538464,0.0,0.0,1,tmpl_path_02
0.8,0.0,0.0,0.5,0.0,0.0,0.02,0.3,0.0,0.0,1,tmpl_sqli_01
0.8,0.0,0.0,0.5,0.0,0.0,0.0145,0.3103448275862069,0.0,0.0,1,tmpl_sqli_01
0.0,0.4,0.0,0.5,0.0,0.0,0.0275,0.23636363636363636,0.0,0.0,1,tmpl_xss_05
0.0,0.0,0.0,0.5,0.0,0.0,0.057,0.03508771929824561,0.0,0.0,0,tmpl_benign_email_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0535,0.2616822429906542,0.0,1.0,1,tmpl_ddos_01
0.0,0.0,0.0,0.5,0.0,0.0,0.06,0.25,0.0,1.0,1,tmpl_brute_01
0.0,0.0,0.0,0.5,0.0,0.0,0.059,0.05084745762711865,0.0,0.0,0,tmpl_benign_email_01
0.0,0.0,0.0,0.5,0.0,0.0,0.0495,0.08080808080808081,0.0,0.0,0,tmpl_benign_sys_01
0.0,0.4,0.0,0.5,0.0,0.0,0.0265,0.24528301886792453,0.0,0.0,1,tmpl_xss_02
0.0,0.0,0.0,0.5,0.0,0.0,0.055,0.045454545454545456,0.0,0.0,0,tmpl_benign_cmt_01
0.8,0.0,0.0,0.5,0.0,0.0,0.0145,0.3103448275862069,0.0,0.0,1,tmpl_sqli_01
